ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 2. Lower secondary education,2008,94.526,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 5. Short-cycle tertiary education,2008,31.988,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 6. Bachelor's or equivalent level,2008,43.85,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 15-24,Education (ISCED-11): 9. Not elsewhere classified,2008,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): Total,2008,449.574,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): X. No schooling,2008,11.09,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 0. Early childhood education,2008,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 1. Primary education,2008,200.53,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 2. Lower secondary education,2008,111.131,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 5. Short-cycle tertiary education,2008,50.158,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 6. Bachelor's or equivalent level,2008,75.811,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 25-54,Education (ISCED-11): 9. Not elsewhere classified,2008,0.811,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): Total,2008,35.658,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): X. No schooling,2008,2.386,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): 1. Primary education,2008,23.11,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): 2. Lower secondary education,2008,6.088,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): 5. Short-cycle tertiary education,2008,1.129,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): 6. Bachelor's or equivalent level,2008,2.792,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 55-64,Education (ISCED-11): 9. Not elsewhere classified,2008,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): Total,2008,9.11,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): X. No schooling,2008,1.522,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): 1. Primary education,2008,6.043,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): 2. Lower secondary education,2008,0.72,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): 5. Short-cycle tertiary education,2008,,Unreliable,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Total,Age (Aggregate bands): 65+,Education (ISCED-11): 6. Bachelor's or equivalent level,2008,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): Total,2008,478.616,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): X. No schooling,2008,15.6,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 0. Early childhood education,2008,,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 1. Primary education,2008,253.8,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 2. Lower secondary education,2008,125.059,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 5. Short-cycle tertiary education,2008,35.4,,Nonstandard education level: Including 8,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 6. Bachelor's or equivalent level,2008,47.478,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): Total,Education (ISCED-11): 9. Not elsewhere classified,2008,1.236,Unreliable,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): Total,2008,175.054,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): X. No schooling,2008,3.662,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,"Unemployment by sex, age and education (thousands)",Sex: Male,Age (Aggregate bands): 15-24,Education (ISCED-11): 1. Primary education,2008,85.78,,,Unemployment definition: Two criteria (not in employment and seeking),Repository: ILO-STATISTICS - Micro data processing
