ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 35-44,,2011,1725.936,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 45-54,,2011,1350.475,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 55-64,,2011,773.916,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (10-year bands): 65+,,2011,301.976,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): Total,,2011,4777.237,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 15-24,,2011,610.26,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 25-34,,2011,1386.12,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 35-44,,2011,1289.008,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 45-54,,2011,949.998,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 55-64,,2011,418.411,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (10-year bands): 65+,,2011,123.44,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): Total,,2011,12237.378,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 15-19,,2011,516.904,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 20-24,,2011,1351.22,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 25-29,,2011,1713.85,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 30-34,,2011,1722.245,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 35-39,,2011,1561.809,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 40-44,,2011,1453.134,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 45-49,,2011,1297.05,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 50-54,,2011,1003.423,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 55-59,,2011,727.254,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 60-64,,2011,465.072,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (5-year bands): 65+,,2011,425.416,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): Total,,2011,7460.142,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 15-19,,2011,368.858,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 20-24,,2011,889.006,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 25-29,,2011,1044.022,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 30-34,,2011,1005.954,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 35-39,,2011,896.337,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 40-44,,2011,829.598,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 45-49,,2011,747.34,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 50-54,,2011,603.134,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 55-59,,2011,465.918,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 60-64,,2011,307.998,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (5-year bands): 65+,,2011,301.976,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): Total,,2011,4777.237,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 15-19,,2011,148.045,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 20-24,,2011,462.215,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 25-29,,2011,669.828,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 30-34,,2011,716.292,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 35-39,,2011,665.472,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 40-44,,2011,623.536,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 45-49,,2011,549.71,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 50-54,,2011,400.288,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 55-59,,2011,261.337,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 60-64,,2011,157.074,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (5-year bands): 65+,,2011,123.44,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15+",,2010,12009.84,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15-64",,2010,11605.169,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 15-24",,2010,1904.934,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,"Age (Youth, adults): 25+",,2010,10104.906,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15+",,2010,7320.698,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15-64",,2010,7035.838,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 15-24",,2010,1277.496,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,"Age (Youth, adults): 25+",,2010,6043.202,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15+",,2010,4689.142,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15-64",,2010,4569.33,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 15-24",,2010,627.438,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,"Age (Youth, adults): 25+",,2010,4061.704,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): Total,,2010,12009.84,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 15-24,,2010,1904.934,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 25-54,,2010,8546.795,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 55-64,,2010,1153.44,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Total,Age (Aggregate bands): 65+,,2010,404.67,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): Total,,2010,7320.698,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 15-24,,2010,1277.496,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 25-54,,2010,5012.15,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 55-64,,2010,746.192,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Male,Age (Aggregate bands): 65+,,2010,284.859,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): Total,,2010,4689.142,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 15-24,,2010,627.438,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 25-54,,2010,3534.645,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 55-64,,2010,407.248,,,,Repository: ILO-STATISTICS - Micro data processing
Venezuela (Bolivarian Republic of),LFS - Household Sample Survey,Employment by sex and age (thousands),Sex: Female,Age (Aggregate bands): 65+,,2010,119.811,,,,Repository: ILO-STATISTICS - Micro data processing
